Year,Crop,CDL_m2,Comm_m2,CDL_Acres,Comm_Acres,CoA_Data_Item(s),CoA_Acres,CV%,SD,LL,UL,Notes,Within_90_CI?,State_Adj_Ratio,Ratio_Greater_Than_1?,Omission-Adjustment,Adjustment_Code
2016,75,0,0,0,0,NECTARINES - ACRES BEARING & NON-BEARING,11,10.2,1.122,9.15431,12.84569,,NA,NA,NA,NA,4
2016,76,0,0,0,0,"GREENS, COLLARD - ACRES HARVESTED; GREENS, KALE - ACRES HARVESTED; GREENS, MUSTARD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2016,77,164700,156685.7077,40.6981935,39,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING; PLUMS - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,78,4500,110.170234,1.1119725,0,STRAWBERRIES - ACRES GROWN,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,79,389700,388693.6466,96.2968185,96,SQUASH - ACRES HARVESTED,42,30.4,12.768,20.99664,63.00336,,N,0.437280706,N,Multiply probability by state adjustment ratio,2
2016,80,0,0,0,0,APRICOTS - ACRES BEARING & NON-BEARING,7,20.3,1.421,4.662455,9.337545,,NA,NA,NA,NA,4
2016,81,156600,156600,38.696643,39,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2016,82,0,0,0,0,LETTUCE - ACRES HARVESTED,48,13.2,6.336,37.57728,58.42272,,NA,NA,NA,NA,4
2016,83,358200,357578.5231,88.513011,88,PUMPKINS - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,84,0,0,0,0,"BLUEBERRIES, TAME - ACRES GROWN; BLUEBERRIES, WILD - ACRES GROWN",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2016,85,0,0,0,0,"CABBAGE, CHINESE - ACRES HARVESTED; CABBAGE, HEAD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2016,86,0,0,0,0,CAULIFLOWER - ACRES HARVESTED,1,14.7,0.147,0.758185,1.241815,,NA,NA,NA,NA,4
2016,87,0,0,0,0,CELERY - ACRES HARVESTED,6,15.3,0.918,4.48989,7.51011,,NA,NA,NA,NA,4
2016,88,0,0,0,0,RADISHES - ACRES HARVESTED,1,16.4,0.164,0.73022,1.26978,,NA,NA,NA,NA,4
2016,89,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,90,0,0,0,0,EGGPLANT - ACRES HARVESTED,23,15.4,3.542,17.17341,28.82659,,NA,NA,NA,NA,4
2016,91,0,0,0,0,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2016,92,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,1,78539400,78203470.89,19407.47844,19324,"CORN, GRAIN - ACRES HARVESTED; CORN, SILAGE - ACRES HARVESTED",21808,2.690040574,586.6440483,20842.97054,22773.02946,,N,1.128517444,Y,Omisison-adjustment raster from NLCD,3
2017,2,900,900,0.2223945,0,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2017,3,24823800,24800148.16,6134.085099,6128,RICE - ACRES HARVESTED,2040,10.2,208.08,1697.7084,2382.2916,,N,0.332885102,N,Multiply probability by state adjustment ratio,2
2017,4,2358000,2353376.962,582.67359,582,"SORGHUM, GRAIN - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,5,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,6,884700,826261.4489,218.6137935,204,SUNFLOWER - ACRES HARVESTED,1350,18.2,245.7,945.8235,1754.1765,,N,6.61202893,Y,Omisison-adjustment raster from NLCD,3
2017,7,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,8,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,9,0,0,0,0,SWEET CORN - ACRES HARVESTED,647,11.9,76.993,520.346515,773.653485,,NA,NA,NA,NA,4
2017,10,5400,4715.909495,1.334367,1,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2017,11,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,12,356400,295211.6885,88.068222,73,BARLEY - ACRES HARVESTED,700,33,231,320.005,1079.995,,N,9.595839119,Y,Omisison-adjustment raster from NLCD,3
2017,13,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,14,900,900,0.2223945,0,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,15,41711400,38426077.12,10307.0955,9495,"WHEAT, WINTER - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,16,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,17,648000,589519.715,160.12404,146,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2017,18,22106700,19114895.19,5462.676104,4723,OATS - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,19,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,20,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,21,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,22,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,23,18369000,17800542,4539.071745,4399,SAFFLOWER - ACRES HARVESTED,1348,5.5,74.14,1226.0397,1469.9603,,N,0.306460943,N,Multiply probability by state adjustment ratio,2
2017,24,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,25,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,26,138033900,104909995.6,34108.86686,25924,"HAY, ALFALFA - ACRES HARVESTED; HAYLAGE, ALFALFA - ACRES HARVESTED; LEGUMES, ALFALFA, SEED - ACRES HARVESTED",9825,9.466031106,930.0375561,8295.08822,11354.91178,,N,0.37899559,N,Multiply probability by state adjustment ratio,2
2017,27,914514300,569960642.5,225981.0561,140840,"HAY, SMALL GRAIN - ACRES HARVESTED; HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED; HAY, WILD - ACRES HARVESTED; HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",18575,9.890760877,1837.208833,15552.79147,21597.20853,,N,0.131887131,N,Multiply probability by state adjustment ratio,2
2017,28,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,29,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,30,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,31,6029100,5412449.377,1489.820756,1337,"BEANS, DRY EDIBLE, (EXCL LIMA), INCL CHICKPEAS - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,32,0,0,0,0,POTATOES - ACRES HARVESTED,5,13.5,0.675,3.889625,6.110375,,NA,NA,NA,NA,4
2017,33,2246400,2224918.22,555.096672,550,"FIELD CROPS, OTHER - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,34,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,35,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,36,99900,0,24.6857895,0,"ARTICHOKES - ACRES HARVESTED; BEANS, GREEN, LIMA - ACRES HARVESTED; BEANS, SNAP - ACRES HARVESTED; BEETS - ACRES HARVESTED; BRUSSELS SPROUTS - ACRES HARVESTED; OKRA - ACRES HARVESTED; PARSLEY - ACRES HARVESTED; SPINACH - ACRES HARVESTED; VEGETABLE SEEDS, IN THE OPEN - ACRES IN PRODUCTION; VEGETABLES, OTHER - ACRES HARVESTED; WATERCRESS - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,5
2017,37,699300,692002.0874,172.8005265,171,"MELONS, WATERMELON - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,38,608400,417507.9293,150.338682,103,"ONIONS, DRY - ACRES HARVESTED; ONIONS, GREEN - ACRES HARVESTED",54,13.90281968,7.507522627,41.65012528,66.34987472,,N,0.523416608,N,Multiply probability by state adjustment ratio,2
2017,39,1583100,1559461.729,391.1919255,385,CUCUMBERS - ACRES HARVESTED,30,60.3,18.09,0.24195,59.75805,,N,0.077851144,N,Multiply probability by state adjustment ratio,2
2017,40,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,41,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,42,14400,0,3.558312,0,"PEAS, CHINESE (SUGAR & SNOW) - ACRES HARVESTED",18,18.4,3.312,12.55176,23.44824,,NA,NA,NA,NA,5
2017,43,3366000,3347120.242,831.75543,827,"TOMATOES, IN THE OPEN - ACRES HARVESTED",2056,7.8,160.368,1792.19464,2319.80536,,N,2.485823348,Y,Omisison-adjustment raster from NLCD,3
2017,44,0,0,0,0,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN; LOGANBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2017,45,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,46,3600,2744.740993,0.889578,1,"HERBS, FRESH CUT - ACRES HARVESTED",4,17.2,0.688,2.86824,5.13176,,N,5.897624118,Y,Omisison-adjustment raster from NLCD,3
2017,47,7782300,7577743.624,1923.045242,1872,"LEGUMES, CLOVER, LADINO, SEED - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,48,2266200,2170189.903,559.989351,536,"GRASSES, SUDANGRASS, SEED - ACRES HARVESTED; SOD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,49,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,50,125022600,110279552.1,30893.70957,27251,"AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW - ACRES; AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), IDLE - ACRES",5913,10.32164083,610.3186225,4909.025866,6916.974134,,N,0.216985819,N,Multiply probability by state adjustment ratio,2
2017,51,7381800,6192486.847,1824.079689,1530,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",971,21.9,212.649,621.192395,1320.807605,,N,0.634559871,N,Multiply probability by state adjustment ratio,2
2017,52,5400,3718.73983,1.334367,1,PEACHES - ACRES BEARING & NON-BEARING,26,6.9,1.794,23.04887,28.95113,,N,28.29410882,Y,Omisison-adjustment raster from NLCD,3
2017,53,365400,0,90.292167,0,APPLES - ACRES BEARING & NON-BEARING,629,31.4,197.506,304.10263,953.89737,,NA,NA,NA,NA,5
2017,54,115831800,113648090.7,28622.61694,28083,GRAPES - ACRES BEARING & NON-BEARING,20469,6.5,1330.485,18280.35218,22657.64783,,N,0.728874823,N,Multiply probability by state adjustment ratio,2
2017,55,291600,284477.7492,72.055818,70,"CHESTNUTS - ACRES BEARING & NON-BEARING; FIGS - ACRES BEARING & NON-BEARING; GUAVAS - ACRES BEARING & NON-BEARING; KIWIFRUIT - ACRES BEARING & NON-BEARING; NON-CITRUS, OTHER, (EXCL BERRIES) - ACRES BEARING & NON-BEARING; PERSIMMONS - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,56,5400,5185.484954,1.334367,1,"CITRUS, OTHER - ACRES BEARING & NON-BEARING; LEMONS - ACRES BEARING & NON-BEARING; TANGERINES - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,57,4500,4500,1.1119725,1,PECANS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,58,9412200,9214514.847,2325.801681,2277,ALMONDS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,59,17837100,15772899.66,4407.636596,3898,"WALNUTS, ENGLISH - ACRES BEARING & NON-BEARING",413,9.9,40.887,345.740885,480.259115,,N,0.105963667,N,Multiply probability by state adjustment ratio,2
2017,60,26730900,25442316.36,6605.339045,6287,PEARS - ACRES BEARING & NON-BEARING,5143,13.8,709.734,3975.48757,6310.51243,,Y,0.818047163,N,NA,1
2017,61,831600,643177.4156,205.492518,159,PISTACHIOS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,62,5538600,5478383.815,1368.615753,1354,TRITICALE - ACRES HARVESTED,1596,9.7,154.812,1341.33426,1850.66574,,Y,1.178959533,Y,NA,1
2017,63,44100,43261.65151,10.8973305,11,CARROTS - ACRES HARVESTED,2,30,0.6,1.013,2.987,,N,0.187087757,N,Multiply probability by state adjustment ratio,2
2017,64,0,0,0,0,ASPARAGUS - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2017,65,18900,18900,4.6702845,5,GARLIC - ACRES HARVESTED,4,24.4,0.976,2.39448,5.60552,,Y,0.856478872,N,NA,1
2017,66,616500,612720.8516,152.3402325,151,"MELONS, CANTALOUP - ACRES HARVESTED",26,11.6,3.016,21.03868,30.96132,,N,0.171723272,N,Multiply probability by state adjustment ratio,2
2017,67,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,68,2731500,2392357.852,674.9673075,591,OLIVES - ACRES BEARING & NON-BEARING,44,20.5,9.02,29.1621,58.8379,,N,0.074429483,N,Multiply probability by state adjustment ratio,2
2017,69,0,0,0,0,ORANGES - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2017,70,8100,8100,2.0015505,2,"MELONS, HONEYDEW - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,71,0,0,0,0,BROCCOLI - ACRES HARVESTED,9,12.6,1.134,7.13457,10.86543,,NA,NA,NA,NA,4
2017,72,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,73,0,0,0,0,"PEPPERS, BELL - ACRES HARVESTED; PEPPERS, CHILE - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2017,74,3600,3600,0.889578,1,POMEGRANATES - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,75,0,0,0,0,NECTARINES - ACRES BEARING & NON-BEARING,11,10.2,1.122,9.15431,12.84569,,NA,NA,NA,NA,4
2017,76,0,0,0,0,"GREENS, COLLARD - ACRES HARVESTED; GREENS, KALE - ACRES HARVESTED; GREENS, MUSTARD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2017,77,15300,12917.40275,3.7807065,3,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING; PLUMS - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2017,78,0,0,0,0,STRAWBERRIES - ACRES GROWN,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2017,79,438300,438300,108.3061215,108,SQUASH - ACRES HARVESTED,42,30.4,12.768,20.99664,63.00336,,N,0.387789715,N,Multiply probability by state adjustment ratio,2
2017,80,0,0,0,0,APRICOTS - ACRES BEARING & NON-BEARING,7,20.3,1.421,4.662455,9.337545,,NA,NA,NA,NA,4
2017,81,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,82,0,0,0,0,LETTUCE - ACRES HARVESTED,48,13.2,6.336,37.57728,58.42272,,NA,NA,NA,NA,4
2017,83,71100,0,17.5691655,0,PUMPKINS - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,5
2017,84,0,0,0,0,"BLUEBERRIES, TAME - ACRES GROWN; BLUEBERRIES, WILD - ACRES GROWN",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2017,85,0,0,0,0,"CABBAGE, CHINESE - ACRES HARVESTED; CABBAGE, HEAD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2017,86,0,0,0,0,CAULIFLOWER - ACRES HARVESTED,1,14.7,0.147,0.758185,1.241815,,NA,NA,NA,NA,4
2017,87,0,0,0,0,CELERY - ACRES HARVESTED,6,15.3,0.918,4.48989,7.51011,,NA,NA,NA,NA,4
2017,88,0,0,0,0,RADISHES - ACRES HARVESTED,1,16.4,0.164,0.73022,1.26978,,NA,NA,NA,NA,4
2017,89,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,90,0,0,0,0,EGGPLANT - ACRES HARVESTED,23,15.4,3.542,17.17341,28.82659,,NA,NA,NA,NA,4
2017,91,0,0,0,0,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2017,92,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
