Year,Crop,CDL_m2,Comm_m2,CDL_Acres,Comm_Acres,CoA_Data_Item(s),CoA_Acres,CV%,SD,LL,UL,Notes,Within_90_CI?,State_Adj_Ratio,Ratio_Greater_Than_1?,Omission-Adjustment,Adjustment_Code
2016,72,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,73,15300,15300,3.7807065,3.7807065,"PEPPERS, BELL - ACRES HARVESTED; PEPPERS, CHILE - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,74,2303100,2212424.126,569.1075255,546.7010637,POMEGRANATES - ACRES BEARING & NON-BEARING,"1,478",3.6,53.208,1390.47284,1565.52716,,N,2.703488429,Y,Omisison-adjustment raster from NLCD,3
2016,75,101700,101291.8496,25.1305785,25.0297225,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2016,76,0,0,0,0,"GREENS, COLLARD - ACRES HARVESTED; GREENS, KALE - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2016,77,1194300,1175603.223,295.1175015,290.4974344,PLUMS - ACRES BEARING & NON-BEARING,140,16.4,22.96,102.2308,177.7692,,N,0.481931967,N,Multiply probability by state adjustment ratio,2
2016,78,0,0,0,0,STRAWBERRIES - ACRES GROWN,2,13.9,0.278,1.54269,2.45731,,NA,NA,NA,NA,4
2016,79,0,0,0,0,SQUASH - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2016,80,0,0,0,0,APRICOTS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2016,81,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,82,47700,39131.44011,11.7869085,9.669574507,LETTUCE - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,83,0,0,0,0,PUMPKINS - ACRES HARVESTED,30,34.2,10.26,13.1223,46.8777,,NA,NA,NA,NA,4
2016,84,146700,144731.2508,36.2503035,35.76381574,"BLUEBERRIES, TAME - ACRES GROWN",90,57.4,51.66,5.0193,174.9807,,Y,2.516510002,Y,NA,1
2016,85,0,0,0,0,"CABBAGE, HEAD - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2016,86,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,87,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,88,0,0,0,0,RADISHES - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2016,89,0,0,0,0,TURNIPS - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2016,90,0,0,0,0,EGGPLANT - ACRES HARVESTED,23,15.4,3.542,17.17341,28.82659,,NA,NA,NA,NA,4
2016,91,0,0,0,0,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2016,92,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,1,53802900,53346569.82,13294.9656,13182.20413,"CORN, GRAIN - ACRES HARVESTED; CORN, SILAGE - ACRES HARVESTED","24,370",4.941041388,1204.131786,22389.20321,26350.79679,,N,1.848704492,Y,Omisison-adjustment raster from NLCD,3
2017,2,2781000,2778558.567,687.199005,686.5957148,COTTON - ACRES HARVESTED,"2,091",5.7,119.187,1894.937385,2287.062615,,N,3.045460312,Y,Omisison-adjustment raster from NLCD,3
2017,3,19800,19684.36536,4.892679,4.864105103,RICE - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,4,1663200,1498031.076,410.985036,370.1709691,"SORGHUM, SILAGE - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,5,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,6,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,7,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,8,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,9,0,0,0,0,SWEET CORN - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,10,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,11,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,12,3186000,2880355.563,787.27653,711.7502614,BARLEY - ACRES HARVESTED,614,33,202.62,280.6901,947.3099,,Y,0.862662135,N,NA,1
2017,13,0,0,0,0,"WHEAT, SPRING, DURUM - ACRES HARVESTED",201,6.3,12.663,180.169365,221.830635,,NA,NA,NA,NA,4
2017,14,784800,774857.1444,193.928004,191.4710747,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",590,30.1,177.59,297.86445,882.13555,,N,3.081405382,Y,Omisison-adjustment raster from NLCD,3
2017,15,62247600,58322669.26,15381.6932,14411.82319,"WHEAT, WINTER - ACRES HARVESTED","2,818",13.3,374.794,2201.46387,3434.53613,,N,0.1955339,N,Multiply probability by state adjustment ratio,2
2017,16,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,17,8100,7444.872479,2.0015505,1.839665214,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2017,18,18844200,14481172.12,4656.496041,3578.370036,OATS - ACRES HARVESTED,993,9.3,92.349,841.085895,1144.914105,,N,0.277500647,N,Multiply probability by state adjustment ratio,2
2017,19,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,20,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,21,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,22,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,23,154800,150588.1727,38.251854,37.21109041,SAFFLOWER - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,24,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,25,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,26,82252800,62503017.41,20325.07814,15444.80812,"HAY, ALFALFA - ACRES HARVESTED; HAYLAGE, ALFALFA - ACRES HARVESTED; LEGUMES, ALFALFA, SEED - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,27,1110078000,694927009,274305.8242,171719.9386,"HAY, SMALL GRAIN - ACRES HARVESTED; HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED; HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED","15,929",7.766293524,1237.092895,13893.98219,17964.01781,,N,0.092761505,N,Multiply probability by state adjustment ratio,2
2017,28,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,29,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,30,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,31,418500,405087.1652,103.4134425,100.099064,"BEANS, DRY EDIBLE, (EXCL LIMA), INCL CHICKPEAS - ACRES HARVESTED",330,23.4,77.22,202.9731,457.0269,,N,3.296734124,Y,Omisison-adjustment raster from NLCD,3
2017,32,0,0,0,0,POTATOES - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,33,3600,3600,0.889578,0.889578,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2017,34,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,35,26100,25531.17155,6.4494405,6.308880147,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2017,36,0,0,0,0,"ARTICHOKES - ACRES HARVESTED;  BEANS, SNAP - ACRES HARVESTED; BEETS - ACRES HARVESTED; BRUSSELS SPROUTS - ACRES HARVESTED; DAIKON - ACRES HARVESTED; ESCAROLE & ENDIVE - ACRES HARVESTED; OKRA - ACRES HARVESTED; PARSLEY - ACRES HARVESTED; SPINACH - ACRES HARVESTED; VEGETABLES, OTHER - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,37,21600,21600,5.337468,5.337468,"MELONS, WATERMELON - ACRES HARVESTED",16,29.8,4.768,8.15664,23.84336,,N,2.997676052,Y,Omisison-adjustment raster from NLCD,3
2017,38,1311300,1262779.242,324.0287865,312.0390645,"ONIONS, DRY - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,39,0,0,0,0,CUCUMBERS - ACRES HARVESTED,4,60.3,2.412,0.03226,7.96774,,NA,NA,NA,NA,4
2017,40,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,41,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,42,0,0,0,0,"PEAS, CHINESE (SUGAR & SNOW) - ACRES HARVESTED; PEAS, GREEN, (EXCL SOUTHERN) - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,43,2098800,2094748.028,518.623974,517.6227115,"TOMATOES, IN THE OPEN - ACRES HARVESTED","4,439",7.8,346.242,3869.43191,5008.56809,,N,8.575744266,Y,Omisison-adjustment raster from NLCD,3
2017,44,0,0,0,0,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN; RASPBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,45,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,46,359100,356667.2725,88.7354055,88.13426637,"HERBS, FRESH CUT - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,47,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,48,9000,9000,2.223945,2.223945,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2017,49,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,50,49023900,43340693.19,12114.05081,10709.70199,"AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW - ACRES; AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), IDLE - ACRES","7,620",11.87274951,904.7035128,6131.762721,9108.237279,,N,0.711504392,N,Multiply probability by state adjustment ratio,2
2017,51,1982700,1886200.123,489.9350835,466.0894813,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING; CHERRIES, TART - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,52,2429100,2396787.528,600.2427555,592.258182,PEACHES - ACRES BEARING & NON-BEARING,859,6.9,59.271,761.499205,956.500795,,N,1.450380976,Y,Omisison-adjustment raster from NLCD,3
2017,53,0,0,0,0,APPLES - ACRES BEARING & NON-BEARING,690,31.4,216.66,333.5943,1046.4057,,NA,NA,NA,NA,4
2017,54,428682600,423627236.5,105929.6139,104680.4083,GRAPES - ACRES BEARING & NON-BEARING,"73,432",6.5,4773.08,65580.2834,81283.7166,,N,0.70148752,N,Multiply probability by state adjustment ratio,2
2017,55,81000,62200.62474,20.015505,15.37008538,FIGS - ACRES BEARING & NON-BEARING; HAZELNUTS - ACRES BEARING & NON-BEARING; KIWIFRUIT - ACRES BEARING & NON-BEARING; PERSIMMONS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,56,351900,350980.7665,86.9562495,86.7291023,"CITRUS, OTHER - ACRES BEARING & NON-BEARING; LEMONS - ACRES BEARING & NON-BEARING; TANGELOS - ACRES BEARING & NON-BEARING; TANGERINES - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,57,0,0,0,0,PECANS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,58,532236600,531340662,131518.325,131296.9343,ALMONDS - ACRES BEARING & NON-BEARING,"92,589",6,5555.34,83450.4657,101727.5343,,N,0.705187829,N,Multiply probability by state adjustment ratio,2
2017,59,32992200,32252644.37,8152.537581,7969.789687,"WALNUTS, ENGLISH - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,60,153900,147756.5353,38.0294595,36.51137864,PEARS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,61,175563900,168114745.3,43382.71751,41541.99413,PISTACHIOS - ACRES BEARING & NON-BEARING,"38,085",9,3427.65,32446.51575,43723.48425,,Y,0.916783144,N,NA,1
2017,62,2515500,2286540.774,621.5926275,565.015658,TRITICALE - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,63,2813400,2800289.731,695.205207,691.965594,CARROTS - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,64,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,65,1845900,1837229.335,456.1311195,453.9885548,GARLIC - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,66,577800,565213.4202,142.777269,139.6670622,"MELONS, CANTALOUP - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,67,0,0,0,0,PRUNES - ACRES BEARING & NON-BEARING,894,20.2,180.588,596.93274,1191.06726,,NA,NA,NA,NA,4
2017,68,870300,868323.5821,215.0554815,214.5670988,OLIVES - ACRES BEARING & NON-BEARING,423,20.5,86.715,280.353825,565.646175,,N,1.971411286,Y,Omisison-adjustment raster from NLCD,3
2017,69,12465900,12371967.8,3080.38622,3057.175102,ORANGES - ACRES BEARING & NON-BEARING,"2,813",6.3,177.219,2521.474745,3104.525255,,Y,0.920130482,N,NA,1
2017,70,75600,75600,18.681138,18.681138,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2017,71,0,0,0,0,BROCCOLI - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,72,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,73,0,0,0,0,"PEPPERS, BELL - ACRES HARVESTED; PEPPERS, CHILE - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,74,4147200,3831600.889,1024.793856,946.8077376,POMEGRANATES - ACRES BEARING & NON-BEARING,"1,478",3.6,53.208,1390.47284,1565.52716,,N,1.561034982,Y,Omisison-adjustment raster from NLCD,3
2017,75,43200,14832.68322,10.674936,3.665230188,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2017,76,0,0,0,0,"GREENS, COLLARD - ACRES HARVESTED; GREENS, KALE - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,77,170100,170100,42.0325605,42.0325605,PLUMS - ACRES BEARING & NON-BEARING,140,16.4,22.96,102.2308,177.7692,,N,3.330751168,Y,Omisison-adjustment raster from NLCD,3
2017,78,0,0,0,0,STRAWBERRIES - ACRES GROWN,2,13.9,0.278,1.54269,2.45731,,NA,NA,NA,NA,4
2017,79,0,0,0,0,SQUASH - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,80,0,0,0,0,APRICOTS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,81,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,82,116100,105907.5848,28.6888905,26.17029373,LETTUCE - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2017,83,0,0,0,0,PUMPKINS - ACRES HARVESTED,30,34.2,10.26,13.1223,46.8777,,NA,NA,NA,NA,4
2017,84,154800,0,38.251854,0,"BLUEBERRIES, TAME - ACRES GROWN",90,57.4,51.66,5.0193,174.9807,,NA,NA,NA,NA,5
2017,85,0,0,0,0,"CABBAGE, HEAD - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,86,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,87,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2017,88,0,0,0,0,RADISHES - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,89,0,0,0,0,TURNIPS - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2017,90,0,0,0,0,EGGPLANT - ACRES HARVESTED,23,15.4,3.542,17.17341,28.82659,,NA,NA,NA,NA,4
2017,91,0,0,0,0,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2017,92,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
